id,name,slug,generation,region,type,type2,tier,assigned_move,assigned_move_type,assignment_reason,sfx_file,sfx_bytes,source_move_file
919,Nymble,nymble,9,Paldea-Kitakami-Blueberry,bug,,3,Bug Buzz,bug,type-preferred:bug,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0919_nymble__bug-buzz.ogg,2806,attack-move-sfx-compressed/bug/bug-buzz.ogg
920,Lokix,lokix,9,Paldea-Kitakami-Blueberry,bug,dark,2,Bug Buzz,bug,type-preferred:bug,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0920_lokix__bug-buzz.ogg,2806,attack-move-sfx-compressed/bug/bug-buzz.ogg
921,Pawmi,pawmi,9,Paldea-Kitakami-Blueberry,electric,,3,Catastropika,electric,type-preferred:electric,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0921_pawmi__catastropika.ogg,3043,attack-move-sfx-compressed/electric/catastropika.ogg
922,Pawmo,pawmo,9,Paldea-Kitakami-Blueberry,electric,fighting,2,Catastropika,electric,type-preferred:electric,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0922_pawmo__catastropika.ogg,3043,attack-move-sfx-compressed/electric/catastropika.ogg
923,Pawmot,pawmot,9,Paldea-Kitakami-Blueberry,electric,fighting,3,Catastropika,electric,type-preferred:electric,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0923_pawmot__catastropika.ogg,3043,attack-move-sfx-compressed/electric/catastropika.ogg
924,Fidough,fidough,9,Paldea-Kitakami-Blueberry,fairy,,2,Moonblast,fairy,type-preferred:fairy,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0924_fidough__moonblast.ogg,2861,attack-move-sfx-compressed/fairy/moonblast.ogg
925,Dachsbun,dachsbun,9,Paldea-Kitakami-Blueberry,fairy,,3,Moonblast,fairy,type-preferred:fairy,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0925_dachsbun__moonblast.ogg,2861,attack-move-sfx-compressed/fairy/moonblast.ogg
926,Smoliv,smoliv,9,Paldea-Kitakami-Blueberry,grass,normal,2,Frenzy Plant,grass,type-preferred:grass,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0926_smoliv__frenzy-plant.ogg,2724,attack-move-sfx-compressed/grass/frenzy-plant.ogg
927,Dolliv,dolliv,9,Paldea-Kitakami-Blueberry,grass,normal,3,Frenzy Plant,grass,type-preferred:grass,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0927_dolliv__frenzy-plant.ogg,2724,attack-move-sfx-compressed/grass/frenzy-plant.ogg
928,Arboliva,arboliva,9,Paldea-Kitakami-Blueberry,grass,normal,2,Frenzy Plant,grass,type-preferred:grass,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0928_arboliva__frenzy-plant.ogg,2724,attack-move-sfx-compressed/grass/frenzy-plant.ogg
929,Squawkabilly,squawkabilly,9,Paldea-Kitakami-Blueberry,normal,flying,3,Hyper Beam,normal,type-preferred:normal,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0929_squawkabilly__hyper-beam.ogg,2840,attack-move-sfx-compressed/normal/hyper-beam.ogg
930,Nacli,nacli,9,Paldea-Kitakami-Blueberry,rock,,2,Stone Edge,rock,type-preferred:rock,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0930_nacli__stone-edge.ogg,2756,attack-move-sfx-compressed/rock/stone-edge.ogg
931,Naclstack,naclstack,9,Paldea-Kitakami-Blueberry,rock,,3,Stone Edge,rock,type-preferred:rock,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0931_naclstack__stone-edge.ogg,2756,attack-move-sfx-compressed/rock/stone-edge.ogg
932,Garganacl,garganacl,9,Paldea-Kitakami-Blueberry,rock,,2,Stone Edge,rock,type-preferred:rock,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0932_garganacl__stone-edge.ogg,2756,attack-move-sfx-compressed/rock/stone-edge.ogg
933,Charcadet,charcadet,9,Paldea-Kitakami-Blueberry,fire,,3,Blast Burn,fire,type-preferred:fire,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0933_charcadet__blast-burn.ogg,2728,attack-move-sfx-compressed/fire/blast-burn.ogg
934,Armarouge,armarouge,9,Paldea-Kitakami-Blueberry,fire,psychic,3,Blast Burn,fire,type-preferred:fire,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0934_armarouge__blast-burn.ogg,2728,attack-move-sfx-compressed/fire/blast-burn.ogg
935,Ceruledge,ceruledge,9,Paldea-Kitakami-Blueberry,fire,ghost,3,Blast Burn,fire,type-preferred:fire,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0935_ceruledge__blast-burn.ogg,2728,attack-move-sfx-compressed/fire/blast-burn.ogg
936,Tadbulb,tadbulb,9,Paldea-Kitakami-Blueberry,electric,,2,Catastropika,electric,type-preferred:electric,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0936_tadbulb__catastropika.ogg,3043,attack-move-sfx-compressed/electric/catastropika.ogg
937,Bellibolt,bellibolt,9,Paldea-Kitakami-Blueberry,electric,,3,Catastropika,electric,type-preferred:electric,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0937_bellibolt__catastropika.ogg,3043,attack-move-sfx-compressed/electric/catastropika.ogg
938,Wattrel,wattrel,9,Paldea-Kitakami-Blueberry,electric,flying,2,Catastropika,electric,type-preferred:electric,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0938_wattrel__catastropika.ogg,3043,attack-move-sfx-compressed/electric/catastropika.ogg
939,Kilowattrel,kilowattrel,9,Paldea-Kitakami-Blueberry,electric,flying,3,Catastropika,electric,type-preferred:electric,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0939_kilowattrel__catastropika.ogg,3043,attack-move-sfx-compressed/electric/catastropika.ogg
940,Maschiff,maschiff,9,Paldea-Kitakami-Blueberry,dark,,2,Dark Pulse,dark,type-preferred:dark,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0940_maschiff__dark-pulse.ogg,2795,attack-move-sfx-compressed/dark/dark-pulse.ogg
941,Mabosstiff,mabosstiff,9,Paldea-Kitakami-Blueberry,dark,,3,Dark Pulse,dark,type-preferred:dark,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0941_mabosstiff__dark-pulse.ogg,2795,attack-move-sfx-compressed/dark/dark-pulse.ogg
942,Shroodle,shroodle,9,Paldea-Kitakami-Blueberry,poison,normal,2,Sludge Bomb,poison,type-preferred:poison,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0942_shroodle__sludge-bomb.ogg,2794,attack-move-sfx-compressed/poison/sludge-bomb.ogg
943,Grafaiai,grafaiai,9,Paldea-Kitakami-Blueberry,poison,normal,3,Sludge Bomb,poison,type-preferred:poison,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0943_grafaiai__sludge-bomb.ogg,2794,attack-move-sfx-compressed/poison/sludge-bomb.ogg
944,Bramblin,bramblin,9,Paldea-Kitakami-Blueberry,grass,ghost,3,Frenzy Plant,grass,type-preferred:grass,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0944_bramblin__frenzy-plant.ogg,2724,attack-move-sfx-compressed/grass/frenzy-plant.ogg
945,Brambleghast,brambleghast,9,Paldea-Kitakami-Blueberry,grass,ghost,2,Frenzy Plant,grass,type-preferred:grass,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0945_brambleghast__frenzy-plant.ogg,2724,attack-move-sfx-compressed/grass/frenzy-plant.ogg
946,Toedscool,toedscool,9,Paldea-Kitakami-Blueberry,ground,grass,3,Earthquake,ground,type-preferred:ground,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0946_toedscool__earthquake.ogg,2774,attack-move-sfx-compressed/ground/earthquake.ogg
947,Toedscruel,toedscruel,9,Paldea-Kitakami-Blueberry,ground,grass,2,Earthquake,ground,type-preferred:ground,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0947_toedscruel__earthquake.ogg,2774,attack-move-sfx-compressed/ground/earthquake.ogg
948,Klawf,klawf,9,Paldea-Kitakami-Blueberry,rock,,3,Stone Edge,rock,type-preferred:rock,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0948_klawf__stone-edge.ogg,2756,attack-move-sfx-compressed/rock/stone-edge.ogg
949,Capsakid,capsakid,9,Paldea-Kitakami-Blueberry,grass,,2,Frenzy Plant,grass,type-preferred:grass,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0949_capsakid__frenzy-plant.ogg,2724,attack-move-sfx-compressed/grass/frenzy-plant.ogg
950,Scovillain,scovillain,9,Paldea-Kitakami-Blueberry,grass,fire,3,Frenzy Plant,grass,type-preferred:grass,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0950_scovillain__frenzy-plant.ogg,2724,attack-move-sfx-compressed/grass/frenzy-plant.ogg
951,Rellor,rellor,9,Paldea-Kitakami-Blueberry,bug,,2,Bug Buzz,bug,type-preferred:bug,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0951_rellor__bug-buzz.ogg,2806,attack-move-sfx-compressed/bug/bug-buzz.ogg
952,Rabsca,rabsca,9,Paldea-Kitakami-Blueberry,bug,psychic,3,Bug Buzz,bug,type-preferred:bug,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0952_rabsca__bug-buzz.ogg,2806,attack-move-sfx-compressed/bug/bug-buzz.ogg
953,Flittle,flittle,9,Paldea-Kitakami-Blueberry,psychic,,2,Psystrike,psychic,type-preferred:psychic,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0953_flittle__psystrike.ogg,2807,attack-move-sfx-compressed/psychic/psystrike.ogg
954,Espathra,espathra,9,Paldea-Kitakami-Blueberry,psychic,,3,Psystrike,psychic,type-preferred:psychic,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0954_espathra__psystrike.ogg,2807,attack-move-sfx-compressed/psychic/psystrike.ogg
955,Tinkatink,tinkatink,9,Paldea-Kitakami-Blueberry,fairy,steel,2,Moonblast,fairy,type-preferred:fairy,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0955_tinkatink__moonblast.ogg,2861,attack-move-sfx-compressed/fairy/moonblast.ogg
956,Tinkatuff,tinkatuff,9,Paldea-Kitakami-Blueberry,fairy,steel,3,Moonblast,fairy,type-preferred:fairy,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0956_tinkatuff__moonblast.ogg,2861,attack-move-sfx-compressed/fairy/moonblast.ogg
957,Tinkaton,tinkaton,9,Paldea-Kitakami-Blueberry,fairy,steel,2,Moonblast,fairy,type-preferred:fairy,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0957_tinkaton__moonblast.ogg,2861,attack-move-sfx-compressed/fairy/moonblast.ogg
958,Wiglett,wiglett,9,Paldea-Kitakami-Blueberry,water,,3,Hydro Pump,water,type-preferred:water,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0958_wiglett__hydro-pump.ogg,2966,attack-move-sfx-compressed/water/hydro-pump.ogg
959,Wugtrio,wugtrio,9,Paldea-Kitakami-Blueberry,water,,2,Hydro Pump,water,type-preferred:water,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0959_wugtrio__hydro-pump.ogg,2966,attack-move-sfx-compressed/water/hydro-pump.ogg
960,Bombirdier,bombirdier,9,Paldea-Kitakami-Blueberry,flying,dark,3,Brave Bird,flying,type-preferred:flying,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0960_bombirdier__brave-bird.ogg,2846,attack-move-sfx-compressed/flying/brave-bird.ogg
961,Finizen,finizen,9,Paldea-Kitakami-Blueberry,water,,2,Hydro Pump,water,type-preferred:water,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0961_finizen__hydro-pump.ogg,2966,attack-move-sfx-compressed/water/hydro-pump.ogg
962,Palafin,palafin,9,Paldea-Kitakami-Blueberry,water,,3,Hydro Pump,water,type-preferred:water,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0962_palafin__hydro-pump.ogg,2966,attack-move-sfx-compressed/water/hydro-pump.ogg
963,Varoom,varoom,9,Paldea-Kitakami-Blueberry,steel,poison,2,Flash Cannon,steel,type-preferred:steel,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0963_varoom__flash-cannon.ogg,2764,attack-move-sfx-compressed/steel/flash-cannon.ogg
964,Revavroom,revavroom,9,Paldea-Kitakami-Blueberry,steel,poison,3,Flash Cannon,steel,type-preferred:steel,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0964_revavroom__flash-cannon.ogg,2764,attack-move-sfx-compressed/steel/flash-cannon.ogg
965,Cyclizar,cyclizar,9,Paldea-Kitakami-Blueberry,dragon,normal,2,Draco Meteor,dragon,type-preferred:dragon,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0965_cyclizar__draco-meteor.ogg,2739,attack-move-sfx-compressed/dragon/draco-meteor.ogg
966,Orthworm,orthworm,9,Paldea-Kitakami-Blueberry,steel,,3,Flash Cannon,steel,type-preferred:steel,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0966_orthworm__flash-cannon.ogg,2764,attack-move-sfx-compressed/steel/flash-cannon.ogg
967,Glimmet,glimmet,9,Paldea-Kitakami-Blueberry,rock,poison,3,Stone Edge,rock,type-preferred:rock,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0967_glimmet__stone-edge.ogg,2756,attack-move-sfx-compressed/rock/stone-edge.ogg
968,Glimmora,glimmora,9,Paldea-Kitakami-Blueberry,rock,poison,1,Stone Edge,rock,type-preferred:rock,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0968_glimmora__stone-edge.ogg,2756,attack-move-sfx-compressed/rock/stone-edge.ogg
969,Greavard,greavard,9,Paldea-Kitakami-Blueberry,ghost,,3,Shadow Ball,ghost,type-preferred:ghost,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0969_greavard__shadow-ball.ogg,2793,attack-move-sfx-compressed/ghost/shadow-ball.ogg
970,Houndstone,houndstone,9,Paldea-Kitakami-Blueberry,ghost,,3,Shadow Ball,ghost,type-preferred:ghost,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0970_houndstone__shadow-ball.ogg,2793,attack-move-sfx-compressed/ghost/shadow-ball.ogg
971,Flamigo,flamigo,9,Paldea-Kitakami-Blueberry,flying,fighting,2,Brave Bird,flying,type-preferred:flying,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0971_flamigo__brave-bird.ogg,2846,attack-move-sfx-compressed/flying/brave-bird.ogg
972,Cetoddle,cetoddle,9,Paldea-Kitakami-Blueberry,ice,,3,Blizzard,ice,type-preferred:ice,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0972_cetoddle__blizzard.ogg,2811,attack-move-sfx-compressed/ice/blizzard.ogg
973,Cetitan,cetitan,9,Paldea-Kitakami-Blueberry,ice,,3,Blizzard,ice,type-preferred:ice,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0973_cetitan__blizzard.ogg,2811,attack-move-sfx-compressed/ice/blizzard.ogg
974,Veluza,veluza,9,Paldea-Kitakami-Blueberry,water,psychic,3,Hydro Pump,water,type-preferred:water,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0974_veluza__hydro-pump.ogg,2966,attack-move-sfx-compressed/water/hydro-pump.ogg
975,Dondozo,dondozo,9,Paldea-Kitakami-Blueberry,water,,2,Hydro Pump,water,type-preferred:water,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0975_dondozo__hydro-pump.ogg,2966,attack-move-sfx-compressed/water/hydro-pump.ogg
976,Tatsugiri,tatsugiri,9,Paldea-Kitakami-Blueberry,dragon,water,3,Draco Meteor,dragon,type-preferred:dragon,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0976_tatsugiri__draco-meteor.ogg,2739,attack-move-sfx-compressed/dragon/draco-meteor.ogg
977,Annihilape,annihilape,9,Paldea-Kitakami-Blueberry,fighting,ghost,2,Close Combat,fighting,type-preferred:fighting,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0977_annihilape__close-combat.ogg,2821,attack-move-sfx-compressed/fighting/close-combat.ogg
978,Clodsire,clodsire,9,Paldea-Kitakami-Blueberry,poison,ground,3,Sludge Bomb,poison,type-preferred:poison,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0978_clodsire__sludge-bomb.ogg,2794,attack-move-sfx-compressed/poison/sludge-bomb.ogg
979,Farigiraf,farigiraf,9,Paldea-Kitakami-Blueberry,normal,psychic,2,Hyper Beam,normal,type-preferred:normal,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0979_farigiraf__hyper-beam.ogg,2840,attack-move-sfx-compressed/normal/hyper-beam.ogg
980,Dudunsparce,dudunsparce,9,Paldea-Kitakami-Blueberry,normal,,3,Hyper Beam,normal,type-preferred:normal,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0980_dudunsparce__hyper-beam.ogg,2840,attack-move-sfx-compressed/normal/hyper-beam.ogg
981,Kingambit,kingambit,9,Paldea-Kitakami-Blueberry,dark,steel,1,Dark Pulse,dark,type-preferred:dark,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0981_kingambit__dark-pulse.ogg,2795,attack-move-sfx-compressed/dark/dark-pulse.ogg
982,Great Tusk,great-tusk,9,Paldea-Kitakami-Blueberry,fighting,ground,2,Close Combat,fighting,type-preferred:fighting,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0982_great-tusk__close-combat.ogg,2821,attack-move-sfx-compressed/fighting/close-combat.ogg
983,Scream Tail,scream-tail,9,Paldea-Kitakami-Blueberry,fairy,psychic,3,Moonblast,fairy,type-preferred:fairy,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0983_scream-tail__moonblast.ogg,2861,attack-move-sfx-compressed/fairy/moonblast.ogg
984,Brute Bonnet,brute-bonnet,9,Paldea-Kitakami-Blueberry,grass,dark,2,Frenzy Plant,grass,type-preferred:grass,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0984_brute-bonnet__frenzy-plant.ogg,2724,attack-move-sfx-compressed/grass/frenzy-plant.ogg
985,Flutter Mane,flutter-mane,9,Paldea-Kitakami-Blueberry,ghost,fairy,3,Shadow Ball,ghost,type-preferred:ghost,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0985_flutter-mane__shadow-ball.ogg,2793,attack-move-sfx-compressed/ghost/shadow-ball.ogg
986,Slither Wing,slither-wing,9,Paldea-Kitakami-Blueberry,bug,fighting,1,Bug Buzz,bug,type-preferred:bug,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0986_slither-wing__bug-buzz.ogg,2806,attack-move-sfx-compressed/bug/bug-buzz.ogg
987,Sandy Shocks,sandy-shocks,9,Paldea-Kitakami-Blueberry,electric,ground,4,Catastropika,electric,type-preferred:electric,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0987_sandy-shocks__catastropika.ogg,3043,attack-move-sfx-compressed/electric/catastropika.ogg
988,Iron Treads,iron-treads,9,Paldea-Kitakami-Blueberry,ground,steel,1,Earthquake,ground,type-preferred:ground,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0988_iron-treads__earthquake.ogg,2774,attack-move-sfx-compressed/ground/earthquake.ogg
989,Iron Bundle,iron-bundle,9,Paldea-Kitakami-Blueberry,ice,water,1,Blizzard,ice,type-preferred:ice,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0989_iron-bundle__blizzard.ogg,2811,attack-move-sfx-compressed/ice/blizzard.ogg
990,Iron Hands,iron-hands,9,Paldea-Kitakami-Blueberry,fighting,electric,1,Close Combat,fighting,type-preferred:fighting,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0990_iron-hands__close-combat.ogg,2821,attack-move-sfx-compressed/fighting/close-combat.ogg
991,Iron Jugulis,iron-jugulis,9,Paldea-Kitakami-Blueberry,dark,flying,1,Dark Pulse,dark,type-preferred:dark,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0991_iron-jugulis__dark-pulse.ogg,2795,attack-move-sfx-compressed/dark/dark-pulse.ogg
992,Iron Moth,iron-moth,9,Paldea-Kitakami-Blueberry,fire,poison,1,Blast Burn,fire,type-preferred:fire,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0992_iron-moth__blast-burn.ogg,2728,attack-move-sfx-compressed/fire/blast-burn.ogg
993,Iron Thorns,iron-thorns,9,Paldea-Kitakami-Blueberry,rock,electric,1,Stone Edge,rock,type-preferred:rock,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0993_iron-thorns__stone-edge.ogg,2756,attack-move-sfx-compressed/rock/stone-edge.ogg
994,Frigibax,frigibax,9,Paldea-Kitakami-Blueberry,dragon,ice,1,Draco Meteor,dragon,type-preferred:dragon,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0994_frigibax__draco-meteor.ogg,2739,attack-move-sfx-compressed/dragon/draco-meteor.ogg
995,Arctibax,arctibax,9,Paldea-Kitakami-Blueberry,dragon,ice,1,Draco Meteor,dragon,type-preferred:dragon,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0995_arctibax__draco-meteor.ogg,2739,attack-move-sfx-compressed/dragon/draco-meteor.ogg
996,Baxcalibur,baxcalibur,9,Paldea-Kitakami-Blueberry,dragon,ice,1,Draco Meteor,dragon,type-preferred:dragon,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0996_baxcalibur__draco-meteor.ogg,2739,attack-move-sfx-compressed/dragon/draco-meteor.ogg
997,Gimmighoul,gimmighoul,9,Paldea-Kitakami-Blueberry,ghost,,1,Shadow Ball,ghost,type-preferred:ghost,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0997_gimmighoul__shadow-ball.ogg,2793,attack-move-sfx-compressed/ghost/shadow-ball.ogg
998,Gholdengo,gholdengo,9,Paldea-Kitakami-Blueberry,steel,ghost,1,Flash Cannon,steel,type-preferred:steel,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0998_gholdengo__flash-cannon.ogg,2764,attack-move-sfx-compressed/steel/flash-cannon.ogg
999,Wo-Chien,wo-chien,9,Paldea-Kitakami-Blueberry,dark,grass,1,Dark Pulse,dark,type-preferred:dark,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/0999_wo-chien__dark-pulse.ogg,2795,attack-move-sfx-compressed/dark/dark-pulse.ogg
1000,Chien-Pao,chien-pao,9,Paldea-Kitakami-Blueberry,dark,ice,2,Dark Pulse,dark,type-preferred:dark,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/1000_chien-pao__dark-pulse.ogg,2795,attack-move-sfx-compressed/dark/dark-pulse.ogg
1001,Ting-Lu,ting-lu,9,Paldea-Kitakami-Blueberry,dark,ground,4,Dark Pulse,dark,type-preferred:dark,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/1001_ting-lu__dark-pulse.ogg,2795,attack-move-sfx-compressed/dark/dark-pulse.ogg
1002,Chi-Yu,chi-yu,9,Paldea-Kitakami-Blueberry,dark,fire,2,Dark Pulse,dark,type-preferred:dark,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/1002_chi-yu__dark-pulse.ogg,2795,attack-move-sfx-compressed/dark/dark-pulse.ogg
1003,Roaring Moon,roaring-moon,9,Paldea-Kitakami-Blueberry,dragon,dark,3,Draco Meteor,dragon,type-preferred:dragon,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/1003_roaring-moon__draco-meteor.ogg,2739,attack-move-sfx-compressed/dragon/draco-meteor.ogg
1004,Iron Valiant,iron-valiant,9,Paldea-Kitakami-Blueberry,fairy,fighting,4,Moonblast,fairy,type-preferred:fairy,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/1004_iron-valiant__moonblast.ogg,2861,attack-move-sfx-compressed/fairy/moonblast.ogg
1005,Koraidon,koraidon,9,Paldea-Kitakami-Blueberry,fighting,dragon,2,Close Combat,fighting,type-preferred:fighting,pokemon-sfx-by-species/gen-9-paldea-kitakami-blueberry/1005_koraidon__close-combat.ogg,2821,attack-move-sfx-compressed/fighting/close-combat.ogg
