index,move_name,move_slug,inferred_type,source_zip,source_file,source_bytes,compressed_file,compressed_bytes,compressed_duration_seconds
854,Stomp,stomp,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Stomp.mp3,150951,attack-move-sfx-compressed/normal/stomp.ogg,2592,1.157
855,Stomping Tantrum,stomping-tantrum,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Stomping Tantrum.mp3,238745,attack-move-sfx-compressed/normal/stomping-tantrum.ogg,2705,1.157
856,Stone Edge,stone-edge,rock,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Stone Edge.mp3,197982,attack-move-sfx-compressed/rock/stone-edge.ogg,2756,1.157
857,Stored Power,stored-power,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Stored Power.mp3,226198,attack-move-sfx-compressed/normal/stored-power.ogg,2683,1.157
858,Storm Throw,storm-throw,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Storm Throw.mp3,206343,attack-move-sfx-compressed/normal/storm-throw.ogg,2807,1.157
859,Strength,strength,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Strength.mp3,227235,attack-move-sfx-compressed/normal/strength.ogg,2783,1.157
860,String Shot,string-shot,bug,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,String Shot.mp3,206343,attack-move-sfx-compressed/bug/string-shot.ogg,2791,1.157
861,Struggle Bug,struggle-bug,bug,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Struggle Bug.mp3,222018,attack-move-sfx-compressed/bug/struggle-bug.ogg,2851,1.157
862,Struggle,struggle,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Struggle.mp3,172900,attack-move-sfx-compressed/normal/struggle.ogg,2746,1.157
863,Stun Spore,stun-spore,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Stun Spore.mp3,205296,attack-move-sfx-compressed/normal/stun-spore.ogg,2732,1.157
864,Submission,submission,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Submission.mp3,237688,attack-move-sfx-compressed/normal/submission.ogg,2852,1.157
865,Substitute,substitute,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Substitute.mp3,149916,attack-move-sfx-compressed/normal/substitute.ogg,2579,1.157
866,Subzero Slammer part 1,subzero-slammer-part-1,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Subzero Slammer part 1.mp3,147850,attack-move-sfx-compressed/normal/subzero-slammer-part-1.ogg,3187,1.151
867,Subzero Slammer part 2,subzero-slammer-part-2,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Subzero Slammer part 2.mp3,438332,attack-move-sfx-compressed/normal/subzero-slammer-part-2.ogg,2949,1.157
868,Subzero Slammer part 3,subzero-slammer-part-3,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Subzero Slammer part 3.mp3,665075,attack-move-sfx-compressed/normal/subzero-slammer-part-3.ogg,2901,1.157
869,Subzero Slammer,subzero-slammer,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Subzero Slammer.mp3,1056898,attack-move-sfx-compressed/normal/subzero-slammer.ogg,3216,1.157
870,Sucker Punch,sucker-punch,dark,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Sucker Punch.mp3,170818,attack-move-sfx-compressed/dark/sucker-punch.ogg,2653,1.157
871,Sunny Day,sunny-day,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Sunny Day.mp3,349490,attack-move-sfx-compressed/normal/sunny-day.ogg,2739,1.157
872,Sunsteel Strike,sunsteel-strike,steel,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Sunsteel Strike.mp3,322334,attack-move-sfx-compressed/steel/sunsteel-strike.ogg,2821,1.157
873,Super Fang,super-fang,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Super Fang.mp3,208431,attack-move-sfx-compressed/normal/super-fang.ogg,2731,1.157
874,Superpower,superpower,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Superpower.mp3,225149,attack-move-sfx-compressed/normal/superpower.ogg,2789,1.157
875,Supersonic part 1,supersonic-part-1,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Supersonic part 1.mp3,216804,attack-move-sfx-compressed/normal/supersonic-part-1.ogg,2904,1.157
876,Supersonic Skystrike part 1,supersonic-skystrike-part-1,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Supersonic Skystrike part 1.mp3,163534,attack-move-sfx-compressed/normal/supersonic-skystrike-part-1.ogg,3155,1.157
877,Supersonic Skystrike part 2,supersonic-skystrike-part-2,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Supersonic Skystrike part 2.mp3,422669,attack-move-sfx-compressed/normal/supersonic-skystrike-part-2.ogg,2766,1.157
878,Supersonic Skystrike part 3,supersonic-skystrike-part-3,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Supersonic Skystrike part 3.mp3,633738,attack-move-sfx-compressed/normal/supersonic-skystrike-part-3.ogg,2946,1.157
879,Supersonic Skystrike,supersonic-skystrike,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Supersonic Skystrike.mp3,1026606,attack-move-sfx-compressed/normal/supersonic-skystrike.ogg,3154,1.157
880,Supersonic,supersonic,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Supersonic.mp3,287843,attack-move-sfx-compressed/normal/supersonic.ogg,2884,1.157
881,Surf,surf,water,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Surf.mp3,310819,attack-move-sfx-compressed/water/surf.ogg,2777,1.157
882,Swagger,swagger,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Swagger.mp3,193796,attack-move-sfx-compressed/normal/swagger.ogg,2767,1.157
883,Swallow part 1,swallow-part-1,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Swallow part 1.mp3,223067,attack-move-sfx-compressed/normal/swallow-part-1.ogg,2795,1.157
884,Swallow,swallow,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Swallow.mp3,313959,attack-move-sfx-compressed/normal/swallow.ogg,2774,1.157
885,Sweet Kiss part 1,sweet-kiss-part-1,fairy,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Sweet Kiss part 1.mp3,240836,attack-move-sfx-compressed/fairy/sweet-kiss-part-1.ogg,3050,1.157
886,Sweet Kiss,sweet-kiss,fairy,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Sweet Kiss.mp3,308741,attack-move-sfx-compressed/fairy/sweet-kiss.ogg,3034,1.157
887,Sweet Scent,sweet-scent,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Sweet Scent.mp3,228286,attack-move-sfx-compressed/normal/sweet-scent.ogg,3357,1.157
888,Swift,swift,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Swift.mp3,187523,attack-move-sfx-compressed/normal/swift.ogg,2802,1.157
889,Switcheroo,switcheroo,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Switcheroo.mp3,260675,attack-move-sfx-compressed/normal/switcheroo.ogg,2767,1.157
890,Swords Dance,swords-dance,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Swords Dance.mp3,264859,attack-move-sfx-compressed/normal/swords-dance.ogg,2799,1.157
891,Synchronoise,synchronoise,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Synchronoise.mp3,213659,attack-move-sfx-compressed/normal/synchronoise.ogg,2799,1.157
892,Synthesis part 1,synthesis-part-1,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Synthesis part 1.mp3,248149,attack-move-sfx-compressed/normal/synthesis-part-1.ogg,2830,1.157
893,Synthesis part 2,synthesis-part-2,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Synthesis part 2.mp3,187545,attack-move-sfx-compressed/normal/synthesis-part-2.ogg,2784,1.157
894,Synthesis,synthesis,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Synthesis.mp3,339041,attack-move-sfx-compressed/normal/synthesis.ogg,2833,1.157
895,Tackle,tackle,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Tackle.mp3,145729,attack-move-sfx-compressed/normal/tackle.ogg,2443,1.112
896,Tail Glow,tail-glow,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Tail Glow.mp3,202159,attack-move-sfx-compressed/normal/tail-glow.ogg,2885,1.157
897,Tail Slap 1hit,tail-slap-1hit,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Tail Slap 1hit.mp3,139475,attack-move-sfx-compressed/normal/tail-slap-1hit.ogg,2066,0.94
898,Tail Slap 2hits,tail-slap-2hits,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Tail Slap 2hits.mp3,189632,attack-move-sfx-compressed/normal/tail-slap-2hits.ogg,2189,1.157
899,Tail Whip,tail-whip,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Tail Whip.mp3,168722,attack-move-sfx-compressed/normal/tail-whip.ogg,3360,1.157
900,Tailwind,tailwind,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Tailwind.mp3,244998,attack-move-sfx-compressed/normal/tailwind.ogg,2804,1.157
901,Take Down,take-down,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Take Down.mp3,200069,attack-move-sfx-compressed/normal/take-down.ogg,2790,1.157
902,Taunt,taunt,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Taunt.mp3,231408,attack-move-sfx-compressed/normal/taunt.ogg,2026,1.157
903,Tearful Look,tearful-look,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Tearful Look.mp3,216794,attack-move-sfx-compressed/normal/tearful-look.ogg,2866,1.157
904,Technoblast,technoblast,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Technoblast.mp3,254408,attack-move-sfx-compressed/normal/technoblast.ogg,2891,1.157
905,Tectonic Rage part 1,tectonic-rage-part-1,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Tectonic Rage part 1.mp3,162475,attack-move-sfx-compressed/normal/tectonic-rage-part-1.ogg,3135,1.157
906,Tectonic Rage part 2,tectonic-rage-part-2,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Tectonic Rage part 2.mp3,424744,attack-move-sfx-compressed/normal/tectonic-rage-part-2.ogg,2799,1.157
907,Tectonic Rage part 3,tectonic-rage-part-3,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Tectonic Rage part 3.mp3,677610,attack-move-sfx-compressed/normal/tectonic-rage-part-3.ogg,2927,1.157
908,Tectonic Rage,tectonic-rage,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Tectonic Rage.mp3,1069432,attack-move-sfx-compressed/normal/tectonic-rage.ogg,3174,1.157
909,Teeter Dance part 1,teeter-dance-part-1,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Teeter Dance part 1.mp3,261738,attack-move-sfx-compressed/normal/teeter-dance-part-1.ogg,2947,1.157
910,Teeter Dance,teeter-dance,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Teeter Dance.mp3,305610,attack-move-sfx-compressed/normal/teeter-dance.ogg,2951,1.157
911,Telekinesis,telekinesis,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Telekinesis.mp3,215747,attack-move-sfx-compressed/normal/telekinesis.ogg,2826,1.157
912,Teleport,teleport,psychic,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Teleport.mp3,213651,attack-move-sfx-compressed/psychic/teleport.ogg,2760,1.157
913,Thief,thief,dark,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Thief.mp3,163490,attack-move-sfx-compressed/dark/thief.ogg,2806,1.157
914,Thousand Arrows,thousand-arrows,ground,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Thousand Arrows.mp3,300392,attack-move-sfx-compressed/ground/thousand-arrows.ogg,2821,1.157
915,Thousand Waves,thousand-waves,ground,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Thousand Waves.mp3,325467,attack-move-sfx-compressed/ground/thousand-waves.ogg,2774,1.157
916,Thrash,thrash,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Thrash.mp3,202153,attack-move-sfx-compressed/normal/thrash.ogg,2786,1.157
917,Throat Chop,throat-chop,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Throat Chop.mp3,206343,attack-move-sfx-compressed/normal/throat-chop.ogg,2724,1.157
918,Thunder Fang,thunder-fang,electric,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Thunder Fang.mp3,187537,attack-move-sfx-compressed/electric/thunder-fang.ogg,2814,1.157
919,Thunder Punch,thunder-punch,electric,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Thunder Punch.mp3,167686,attack-move-sfx-compressed/electric/thunder-punch.ogg,2758,1.157
920,Thunder Shock,thunder-shock,electric,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Thunder Shock.mp3,211571,attack-move-sfx-compressed/electric/thunder-shock.ogg,2776,1.157
921,Thunder Wave part 1,thunder-wave-part-1,electric,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Thunder Wave part 1.mp3,227257,attack-move-sfx-compressed/electric/thunder-wave-part-1.ogg,2692,1.157
922,Thunder Wave,thunder-wave,electric,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Thunder Wave.mp3,300386,attack-move-sfx-compressed/electric/thunder-wave.ogg,2680,1.157
923,Thunder,thunder,electric,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Thunder.mp3,321274,attack-move-sfx-compressed/electric/thunder.ogg,2777,1.157
924,Thunderbolt,thunderbolt,electric,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Thunderbolt.mp3,216792,attack-move-sfx-compressed/electric/thunderbolt.ogg,2796,1.157
925,Tickle,tickle,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Tickle.mp3,220961,attack-move-sfx-compressed/normal/tickle.ogg,2948,1.157
926,Topsy-Turvy,topsy-turvy,psychic,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Topsy-Turvy.mp3,238735,attack-move-sfx-compressed/psychic/topsy-turvy.ogg,2888,1.157
927,Torment,torment,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Torment.mp3,226188,attack-move-sfx-compressed/normal/torment.ogg,2904,1.157
928,Toxic Spikes,toxic-spikes,poison,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Toxic Spikes.mp3,216794,attack-move-sfx-compressed/poison/toxic-spikes.ogg,2402,1.157
929,Toxic Thread,toxic-thread,poison,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Toxic Thread.mp3,253365,attack-move-sfx-compressed/poison/toxic-thread.ogg,2820,1.157
930,Toxic,toxic,poison,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Toxic.mp3,261710,attack-move-sfx-compressed/poison/toxic.ogg,2774,1.157
931,Transform,transform,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Transform.mp3,177082,attack-move-sfx-compressed/normal/transform.ogg,2882,1.157
932,Tri Attack,tri-attack,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Tri Attack.mp3,235598,attack-move-sfx-compressed/normal/tri-attack.ogg,2815,1.157
933,Trick Room,trick-room,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Trick Room.mp3,231418,attack-move-sfx-compressed/normal/trick-room.ogg,2943,1.157
934,Trick-or-Treat,trick-or-treat,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Trick-or-Treat.mp3,260683,attack-move-sfx-compressed/normal/trick-or-treat.ogg,2850,1.157
935,Trick,trick,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Trick.mp3,273204,attack-move-sfx-compressed/normal/trick.ogg,2758,1.157
936,Triple Kick 1hit,triple-kick-1hit,fighting,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Triple Kick 1hit.mp3,129030,attack-move-sfx-compressed/fighting/triple-kick-1hit.ogg,1526,0.697
937,Triple Kick 2hits,triple-kick-2hits,fighting,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Triple Kick 2hits.mp3,170828,attack-move-sfx-compressed/fighting/triple-kick-2hits.ogg,2017,1.157
938,Triple Kick 3hits,triple-kick-3hits,fighting,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Triple Kick 3hits.mp3,248151,attack-move-sfx-compressed/fighting/triple-kick-3hits.ogg,1999,1.157
939,Trop Kick,trop-kick,fighting,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Trop Kick.mp3,185441,attack-move-sfx-compressed/fighting/trop-kick.ogg,2944,1.157
